,artist_id,artist_x,song_id,song_name,album_id,album,Like_Count,Lyric,date
10,80061105,레인보우(Rainbow),2889845,Cosmic Girl,205881,Rainbow Syndrome,[36],"[편안한 무중력 속에 아슬한 미래를 피해
Hey you  And you And you 멈춰버렸어어
Oh Roger that 3 2 1

들리니 내 목소리가 준비해 시작해 너만의 Universe
다시 한번 스위치를 올려 Ready to go
Oh Rush Cosmic baby

희미한 Starlight Starlight 따라갈래
다가오는 Spotlight 모든 건 OK
불타는 Sunlight Sunlight 향해갈래
Oh Hot Burning up now 더 새롭게
Across the space 더 큰 Stage Shout it loud

꺾였던 날개를 펴고 떨리는 엔진을 느껴
Oh no Oh no Oh no 참을 수가 없어

들리니 내 목소리가 준비해 시작해 너만의 Universe
다시 한번 스위치를 올려 Ready to go
Oh Rush Cosmic baby

희미한 Starlight Starlight 따라갈래
다가오는 Spotlight 모든 건 OK
불타는 Sunlight Sunlight 향해갈래
Oh Hot Burning up now 더 새롭게
Across the space  희미한 Starlight Starlight

희미한 Star-light Star-light 따라갈래
다가오는 Spot-Light 모든 건 OK
불타는 Sun-light Sun-light 향해갈래
잡힐 듯 Milky way oh Fly me away~ 

보이지 않는 곳까지 a-ha~
너라면 기다려줄게 oh boy
누구도 모를 여정 속에 시간은 멈춰
혹시 너 괜찮다면 함께갈래? Rush Cosmic baby

희미한 Starlight Starlight 따라갈래
다가오는 Spotlight 모든 건 OK
불타는 Sunlight Sunlight 향해갈래
잡힐 듯 Milky way Oh Fly me away

희미한 Starlight 불타는 Sunlight
불타는 Sunlight Sunlight 향해갈래
Oh Hot Feeling so light 더 빠르게
Oh Hot Feeling the sign  더 새롭게
Oh Hot Burning up now Yeah Cosmic baby


]",2013.02.13
11,80061105,레인보우(Rainbow),2996294,Sunshine,242355,Rainbow Syndrome Part.2,"[1,082]","[큐피트의 화살에 맞아
내 마음을 뺏겨버렸어
운명같은 사랑인가봐

천사같은 너의 그 미소
내 남자로 만들고 싶어
몰라몰라 어떻게 니 맘을 빼앗을까

ONE TWO THREE 다가가볼까? 
THREE TWO ONE 고백해볼까?
니 품에 안겨 말하고싶어

반짝반짝 빛나 You’re my SUNSHINE BOY
햇살같은 사람 OH MY BOY 
우우 우우우~
조마조마 가슴 떨려

이런 내 맘 알까 You’re my SUNSHINE BOY
바다 같은 사람 OH MY BOY 
우우 우우우~
수줍은 내 맘 뺏어간 너~

GO JERRY GO JERRY GO JERRY BOY
GO JERRY GO JERRY GO JERRY BOY 
I'M FEELING PRETTY GOOD
I CAN'T STOP LOVING YOU
GO JERRY GO JERRY GO JERRY BOY

니 눈빛에 녹아버렸어
샤르르르 샤베트처럼
어쩜 좋아 사랑인가봐

아이처럼 안기고 싶어
네 품에서 잠들고 싶어
몰라몰라 어떻게 니 맘을 빼앗을까

ONE TWO THREE 다가가볼까? 
THREE TWO ONE 고백해볼까?
니 품에 안겨 말하고 싶어

반짝반짝 빛나 You’re my SUNSHINE BOY
햇살같은 사람 OH MY BOY 
우우 우우우~
조마조마 가슴 떨려

이런 내 맘 알까 You’re my SUNSHINE BOY
바다같은 사람 OH MY BOY 
우우 우우우~
수줍은 내 맘 뺏어간 너~

니가 맘 속에 불을 질러 Baby
타들어가 hot 뜨겁게 hot crazy
Go Jerry Go 널 붙잡을 거라고
하루종일 너와 Rock &amp; Roll
넌 멋쟁이 신사 난 너만의 Sunshine

반짝반짝 빛나 You’re my SUNSHINE BOY
햇살같은 사람 OH MY BOY 
우우 우우우~
조마조마 가슴 떨려

이런 내 맘 알까 You’re my SUNSHINE BOY
바다같은 사람 OH MY BOY 
우우 우우우~
수줍은 내 맘 뺏어간 너~

큐피트의 화살에 맞아
내 마음을 뺏겨버렸어
운명같은 사랑인가봐

천사같은 너의 그 미소
내 남자로 만들고 싶어
몰라몰라 어떻게 니 맘을 뺏을까

ONE TWO THREE 다가가볼까? 
THREE TWO ONE 고백해볼까?
니 품에 안겨 말하고싶어

반짝반짝 빛나 You’re my SUNSHINE BOY
햇살같은 사람 OH MY BOY 
우우 우우우~
조마조마 가슴 떨려

이런 내 맘 알까 You’re my SUNSHINE BOY
바다같은 사람 OH MY BOY 
우우 우우우~
수줍은 내 맘 뺏어간 너~

GO JERRY GO JERRY GO JERRY BOY
GO JERRY GO JERRY GO JERRY BOY 
I'M FEELING PRETTY GOOD
I CAN'T STOP LOVING YOU
GO JERRY GO JERRY GO JERRY BOY

니 눈빛에 녹아버렸어
샤르르르 샤베트처럼
어쩜 좋아 사랑인가봐

아이처럼 안기고 싶어
네품에서 잠들고 싶어
몰라몰라 어떻게 니 맘을 빼앗을까

ONE TWO THREE 다가가볼까? 
THREE TWO ONE 고백해볼까?
니 품에 안겨 말하고 싶어

반짝반짝 빛나 You’re my SUNSHINE BOY
햇살같은 사람 OH MY BOY 
우우 우우우~
조마조마 가슴 떨려

이런 내 맘 알까 You’re my SUNSHINE BOY
바다같은 사람 OH MY BOY 
우우 우우우~
수줍은 내 맘 뺏어간 너~

니가 맘 속에 불을 질러 Baby
타들어가 hot 뜨겁게 hot crazy
Go Jerry Go 널 붙잡을 거라고
하루종일 너와 Rock &amp; Roll
넌 멋쟁이 신사 난 너만의 Sunshine

반짝반짝 빛나 You’re my SUNSHINE BOY
햇살같은 사람 OH MY BOY 
우우 우우우~
조마조마 가슴 떨려

이런 내 맘 알까 You’re my SUNSHINE BOY
바다같은 사람 OH MY BOY 
우우 우우우~
수줍은 내 맘 뺏어간 너~

GO JERRY GO JERRY GO JERRY BOY
GO JERRY GO JERRY GO JERRY BOY 
I'M FEELING PRETTY GOOD
I CAN'T STOP LOVING YOU
GO JERRY GO JERRY GO JERRY BOY
]",2013.06.04
12,80061105,레인보우(Rainbow),2996297,기다릴게,242355,Rainbow Syndrome Part.2,[56],"[보고 또 봐도 자꾸 보고 싶고
니 앞에 서면 자꾸 난 붉어져
아무렇지 않은 척 또 웃는 너 
제발 착각하게 하지마

자꾸 설레고 나만 보고 싶고 
나도 몰래 웃음이 나
니가 내 맘 알아챌까 두려워 Oh ma love

혹시라도 내 맘 알고 있다면 기다릴게
달콤하게 불러줘 그대로 다가와 꽉 안아줘
내 꿈 속 너처럼 한번에 그렇게 내게로 와
because i love you woo woo
because i love you woo woo
because i love you woo woo
내게 와 줘 안아줘 날 놓지 말아줘

Boy 잠도 못 자고 설레고 
매일 널 볼 생각에 떨리고
한참을 망설여 난 니 옆이면 너무 떨려
괜한 전화벨 소리에 니가 아닐까 혼자 헛소릴 해 
아닌 걸 또 알면서도 왜 이러는지

혹시라도 내 맘 알고 있다면 기다릴게 
달콤하게 불러줘 그대로 다가와 꽉 안아줘
내 꿈 속 너처럼 한번에 그렇게 내게로 와
because i love you woo woo
because i love you woo woo
because i love you woo woo
내게 와줘 안아줘 날 놓지 말아 줘

꿈 속 널 기다려 또 멀어지지만
아직 내 마음은 너만 찾잖아 
떨려가는 내 맘 
기다릴게 

달콤하게 불러줘 그대로 다가와 꽉 안아줘
내 꿈 속 너처럼 한번에 그렇게 내게로 와
because i love you woo woo
because i love you woo woo
because i love you woo woo

내 꿈 속 주문을 걸어봐
i say lalala lalala lalala
꿈꿔왔던 너처럼
i say lalala lalala
내게 와줘 안아줘 날 놓지 말아줘
]",2013.06.04
13,80061105,레인보우(Rainbow),2996295,Don't Touch,242355,Rainbow Syndrome Part.2,[27],"[Lady keep your head up 
내 도도한 눈빛이 참 맘에 드는 걸 
다소곳하게 다릴 꼬고 앉아서 
시크하게 살짝 쿵 내려다보는 눈 
아이러니하게 
스커트는 청순해 보이는 핑크 타입 
Can you feel it 
Now tell me what you feel it 
수많은 남자들 수많은 여자들 
모두 내게 눈을 떼지 못할 걸 

뭔가 달라 난 좀 세심하니까 
바로 나야 Don't touch touch touch touch 
fancy my life 나는 좀 화려하니까 
You can't touch me 
You can never touch 

Baby can't you see 
한 수 위의 여자야 
Baby can't you see 
품격있는 여자야

Lady keep your head up 
내 색다른 몸짓이 참 맘에 드는 걸 
스키니하게 달라붙는 옷차림 
어딘가 내 자신감 넘치는 표정들 
뻔하지 않게 립스틱은 
우아해 보이는 퍼플 타입 
Can you feel it 
Now tell me what you feel it 
수많은 남자들 수많은 여자들 
모두 내게 눈을 떼지 못할 걸 

뭔가 달라 난 좀 세심하니까 
바로 나야 Don't touch touch touch touch 
fancy my life 
나는 좀 화려하니까 
You can't touch me 
You can never touch 

Baby can't you see 
한 수 위의 여자야 
Baby can't you see 
품격있는 여자야 

썬루프를 열고 볼륨을 높이면 
시원한 바람과 나만의 perfume 
내 마음 속까지 스며 취해오는 걸 
빈틈없이 치밀한 pretty girl 
상관없어 느낌이 다른 걸 
그 누구도 넘보지 못할 걸 
I don't want to stop 
뭔가 달라 난 좀 세심하니까 
바로 나야 Don't touch touch touch touch 
fancy my life 나는 좀 화려하니까 
You can't touch me 
You can never touch 

Baby can't you see 
한 수 위의 여자야 
Baby can't you see 
품격있는 여자야 
Baby can't you see
한 수 위의 여자야
Baby can't you see
]",2013.06.04
14,80061105,레인보우(Rainbow),2996293,Kiss Me,242355,Rainbow Syndrome Part.2,[31],"[ooh 왜이러니 So 설레는 Friday night
here we go 왠지 Feelin good uh !
앗차! 매니큐어 Check Dress Check 난리나네
uh I’m so beautiful wow Yes!
 
눈물이 찔끔 ooh Brand Nu kill heel 에 올라
넋을 잃은 저 많은 사람들 봐 
랄라랄라 오늘밤 SupaStar MADONNA
알아 라랄라 다투진 마 줄서요   

식상한 건 NO 그런 멘트는 지겨워 너무 싱거워
좀 더 격하게 oh 그냥 꼭 안고 
Tell me PRETTY PRETTY MA GIRL!
That's Right i like it BOY

Woo~~ BOY, Woo~~~ BOY
가슴 뛰는 이 밤 두근두근 Boy I’m Ready NOW 
Woo~~ BOY Woo~~~ BOY
들켜버릴까 또 두근 두근 두 두근대요
오늘밤 너에게만 U know
허락할까 말까 내 맘 Oh ma God
내 손을 잡아줘 눈 감아줘 Ma boy 
(KISS ME , KISS ME KISS ME KISS)

왜이러니 난리 났어 어머나 
날 보는 눈빛들  HEY!!
랄라랄라 무대 위 주인공
DANCINGQUEEN
알아 라랄라 넘보지마 Ma Number

진부한 건 NO 그런 남잔 지겨워 너무 싱거워
좀 더 Hot하게 내 두눈 보고 
Tell me PRETTY PRETTY MA GIRL!
That's Right i like it BOY

Woo~~ BOY, Woo~~~ BOY
가슴 뛰는 이 밤 두근두근 Boy I’m Ready NOW 
Woo~~ BOY Woo~~~ BOY
들켜버릴까 또 두근 두근 두 두근대요
오늘밤 너에게만 U know
허락할까 말까 내 맘 Oh ma God
내 손을 잡아줘 눈 감아줘 Ma boy 
(KISS ME , KISS ME KISS ME KISS)
 
HO! Classic Boy (boy) 
정답이야 Gentle Boy (boy)
지루할 틈 없이 다 완벽한 MA Fantasy BOY
자 이제부터 Booster Time is Now 
Fly to da Sky I’m Ready boy   

멈춰버린 이 시간 KI KISS ME NOW  BOY
That's Right i like it BOY 

Woo~~ BOY Woo~~~ BOY
가슴 뛰는 이 밤 두근 두근 Boy I’m Ready NOW
Woo~~ BOY  Woo~~~ BOY
들켜버릴까 또 두근 두근 두 두근대요
오늘밤 너에게만 U know (네게만)
허락할까 말까 내 맘 Oh ma God 
좀 더 꽉 안아줘 눈 감아줘 Boy
(KISS ME , KISS ME KISS ME KISS)
]",2013.06.04
15,80061105,레인보우(Rainbow),2996296,Let's Dance,242355,Rainbow Syndrome Part.2,[23],"[We're gonna have some fun, 
we're gonna have some fun

눈부신 날이야 어서 wake up
약간은 짙은 듯한 내 make up
오늘밤만은 날 위해서
I just wanna have fun
I just wanna have fun

날 믿고 따라와 좀 더 so tight
다시 또 떠오른 밤의 moonlight
feel so good 네 몸을 맡겨봐

I can't believe this 레드카펫 같아
내가 가는 곳 마다
기분이 좋아져 난 조금씩 들떠

So let's dance 좀 더 빠르게
날 따라 춤을 춰 everybody 춤을 춰
So let's dance 서로 다르게
모두다 춤을 춰 everybody 눈부셔

오늘만 기다렸어 라랄랄라 tonight
we're gonna have some fun
we're gonna have some fun

온몸이 달아올라 날아올라 tonight
we're gonna have some fun
we're gonna have some fun

불붙은 분위기 미쳐 so hot
심장은 두근두근 뛰는데
오늘밤 같은 특별한 날
I just wanna have fun
I just wanna have fun

날 믿고 따라와 좀 더 so tight
다시 또 떠오른 밤의 moonlight
feel so good 네 몸을 맡겨봐

I can't believe this 레드카펫 같아
내가 가는 곳 마다
기분이 좋아져 난 조금씩 들떠

So let's dance 좀 더 빠르게
날 따라 춤을 춰 everybody 춤을 춰
So let's dance 서로 다르게
모두다 춤을 춰 everybody 눈부셔

오늘만 기다렸어 라랄랄라 tonight
we're gonna have some fun
we're gonna have some fun

온몸이 달아올라 날아올라 tonight
we're gonna have some fun
we're gonna have some fun

alright 맘이 흔들리잖아 그게 싫지가 않아
그래 나 이순간만 즐길래 딱 하루만

oh my girls right now 숨을 곳은 없어 나와
Yes! 보여줘 당장 (내가 봐도 반하게)
한껏 재밌게 한번 미치게
놀아보자 신나게 Raise your hands

So let's dance 좀 더 빠르게
날 따라 춤을 춰 everybody 춤을 춰
So let's dance 서로 다르게
모두다 춤을 춰 everybody 눈부셔

오늘만 기다렸어 라랄랄라 tonight
we're gonna have some fun
we're gonna have some fun

온몸이 달아올라 날아올라 tonight
we're gonna have some fun
we're gonna have some fun
]",2013.06.04
16,80061105,레인보우(Rainbow),2996299,Chewing Time,242355,Rainbow Syndrome Part.2,[24],"[지금은 츄잉 타임 
지금은 츄잉 타임 
넌 정말 나빴어 순진한 매력에 
빠졌던 내 맘을 짓밟았어 
너 같은 애 처음 봤어 나 뿐이라더니 
핸드폰 숨길 때 알아봤어 

정말 미안하게도 여기 너의 핸드폰이 있네 
피곤해 잔다며 그녀완 연락했니 
니 연락처에 내 이름이 어디 있을까 
하필 내가 왜 김부장이야 

지금은 츄잉타임 
날 차버린 니가 귀 간지럽게 
지금은 츄잉타임 
십리도 못 가서 돌에 걸리게 
넌 정말 못됐어 누가 봐도 넌 
내가 뭐 어때서 내가 아까워 
내 친구들 화가 났어 너 이제 정신차려 
아마 너는 절대 모를 걸 
여자들의 독한 츄잉타임 Tonight 

매번 주말이면 니네 
집앞으로 불러내면 나는 갔는 걸
먹고 싶다는 건 모조리 만들어 
니 눈앞에 펼쳐놓는 걸
평일엔 뭐해 물어보면 일해 
그러니까 좀 있다가 
전화하자 미루기 바빠 넌 
이게 웬걸 니가 하는 일은
그저 어장 안에 물고기 관리 뿐

정말 미안하게도 여기 너의 핸드폰이 있네 
피곤해 잔다며 그녀완 연락했니 
니 연락처에 내 이름이 어디있을까
하필 내가 왜 김부장이야

지금은 츄잉타임 
날 차버린 니가 귀 간지럽게 
지금은 츄잉타임 
십리도 못 가서 돌에 걸리게 
넌정말 못됐어 누가 봐도 넌 
내가 뭐 어때서 내가 아까워 
내 친구들 화가 났어 너 이제 정신차려

넌 신경쓰지 않겠지 얼마나 힘들어 왔는지
돌아선 나의 눈물에 너와 나의 추억만 흘러

날릴거야 좀 더 독하게
날릴거야 좀 더 독하게
너 정말 짜증나 완전 짜증나
날릴거야 좀 더 독하게

지금은 츄잉타임 
날 차버린 니가 귀 간지럽게 
지금은 츄잉타임 
십리도 못가서 돌에 걸리게 
넌 정말 못됐어 누가 봐도 넌 
내가 뭐 어때서  내가 아까워 
내 친구들 화가 났어 너 이제 정신차려

Woo Woo Woo Woo 좀 더 멋지게
Woo Woo Woo Woo 좀 더 멋지게
지금은 츄잉타임 
내 친구들 화가 났어 너 이제 정신차려
]",2013.06.04
17,80061105,레인보우(Rainbow),2996298,Eenie Meenie Minie Moe,242355,Rainbow Syndrome Part.2,[18],"[Eenie Meenie Miny Moe Ah Ha Ah Ha
Yeah Come on now
Yeah Show me
Yeah Alright
Eenie Meeine Miny Moe
One, Two, Three Go

있잖아, 날 좀 봐봐, boy
알잖아, 난 special 한 girl
한번만 힐끗만 봐도
내게 내게 반해 반해버릴 걸

Tell me baby, A ha
Say you love me
A ha A ha

여길 봐 쭈르르르륵
날 찾아 모두 모여, 다
손끝만 살짝 스쳐도
두근두근 숨이 막혀버릴 걸 Oh

이런 내가 너를 콕 찝은거야
바바라 바로 널 콕콕 
꽁꽁 얼어버린 네 심장을
Get up Get up Get up 
Say yeah

Come Come Come on 내게 다가와 
망설이지마 바로 달려와
그렇게 ZIGZAG 오면 놓칠지도 몰라 (Oh, no)
그래 맞아 You can hold me

Talk, Talk, Talk, Talk, 내게 말해봐
빙빙 돌리지 말고 말해봐
Don’t you get it get it get it
너 그러면 곤란해 (Oh, no)
그래 맞아 You can hold me

A HA A HA
잡았다 Got you baby boy
놓쳤다 Oh Where did you go?
잡힐 듯 놓칠 듯 또 또
이리저리 내 맘을 또 흔들어 no 

바보처럼 머뭇머뭇 하지마
틱 톡톡 시간이 없어
Cool하게 내 맘을 가져가
Get up Get up Get up Say yeah 

Come Come Come on 내게 다가와 
망설이지마 바로 달려와
그렇게 ZIGZAG 오면 놓칠지도 몰라 (Oh, no)
그래 맞아 You can hold me

Talk, Talk, Talk, Talk, 내게 말해봐
빙빙 돌리지 말고 말해봐
Don’t you get it get it get it
너 그러면 곤란해 (Oh, no)
그래 맞아 You can hold me

Mini Mini Bomb Bomb
Mini Mini Bomb Bomb
Eenie Meenie Miny Moe
(Meenie Miny Moe)

Mini Mini Bomb Bomb
Mini Mini Bomb Bomb
Eenie Meenie Miny Moe (yeah)

Stop now 모든 걸 멈춰
거부할 수 없는 매력에 흠뻑 빠져버려
아슬한 아찔아찔한 사랑
시작해 보는거야 Never let you go Oh yeah

Mini Mini Bomb Bomb
Mini Mini Bomb Bomb
Eenie Meenie Miny Moe 

Come Come Come on 내게 다가와 
망설이지마 바로 달려와
그렇게 ZIGZAG 오면 놓칠지도 몰라 (Oh, no)
그래 맞아 You can hold me

Talk, Talk, Talk, Talk, 내게 말해봐
빙빙 돌리지 말고 말해봐
Don’t you get it get it get it
너 그러면 곤란해 (Oh, no)
그래 맞아 You can hold me

Jum Jum Jump up 내 손을 잡아
톡톡 튀는 Fantasy로 Go Go 
빨리 hurry hurry hurry
I’m gonna get you, get you, get ya (Oh, no)
그래 맞아 You can hold me

Yeah Come on now yeah
Show me yeah Alright 
Eenie Meeine Miny Moe 1, 2, 3, Go]",2013.06.04
18,80061105,레인보우(Rainbow),1833964,Kiss,283771,Gossip Girl,"[6,292]","[EVERYDAY LEMON TEA 처럼 달콤한 입술
오직 너에게만 주는 나의 선물
아무도 모르게 네 품 안에서
너와 함께 하고 싶어 오 언제까지

I WANNA BE YOUR BABY
I WANNA BE YOUR GIRL

아침 햇살 가득한 오늘 널 만날 생각에 나 눈뜨고
네가 예쁘다던 옷 입고 네 앞에 있는 나를 그려

너와 함께 걷는 이 길에 우리 발걸음 맞추다가
네 눈빛에 마법에 취해 너의 입술에 살짝 ON MY LIPS

EVERYDAY LEMON TEA 처럼 달콤한 입술
오직 너에게만 주는 나의 선물
아무도 모르게 네 품 안에서
너와 함께 하고 싶어 오 언제까지

I WANNA BE YOUR BABY
I WANNA BE YOUR GIRL

너의 그늘 안에 날 숨긴 모든게 멈춰버린 이 순간
밝게 비추는 저 햇살도 환하게 웃어 날 향하고

시원한 바람에 날 싣어 나의 미소에 너를 싣어
너의 사랑을 느끼면서 우리 둘만의 특별한 KISS TIME

EVERYDAY LEMON TEA 처럼 달콤한 입술
오직 너에게만 주는 나의 선물
아무도 모르게 네 품 안에서
너와 함께 하고 싶어 오 언제까지

내 입술 위의 작은 떨림 부드런 햇살 너의 느낌
가슴 속 깊이 너의 사랑이 꿈결처럼 다가 와

EVERYDAY LEMON TEA 처럼 달콤한 입술
오직 너에게만 주는 나의 선물
아무도 모르게 네 품 안에서
너와 함께 하고 싶어 오 언제까지

EVERYDAY 내 사랑 네게만 주고싶어
언제나 곁에서 이렇게 영원히
EVERYDAY 내 사랑 꿈속에서도
너와 함께 하고 싶어 FOREVER WITH YOU

I WANNA BE YOUR BABY
I WANNA BE YOUR GIRL]",2009.11.12
19,80061105,레인보우(Rainbow),1833962,Gossip Girl,283771,Gossip Girl,"[45,327]","[I wanna gossip girl I wanna gossip girl 
I wanna gossip the sexy and pretty 
I wanna gossip girl I wanna gossip girl 
I wanna gossip the sexy and pretty 
pretty boy 1,2,3 go! 

everyday 도도하게 everybody 바라보게 
항상 stylish하게 나 나나 나나 
언제나 자신있게 모두들 미소짓게 
어디서나 Spotlight 

kill heel 예쁜 높은 구두에 Hot pleats skirt 
Cherry color lip gloss 
짙은 sense mascara에 흩날리는 머릿결 
pretty, sweety, sexy

I do wanna say wanna say wanna say wanna say
나 나 나 나 나 날 보는 E E E E E Eye stop it
Do wanna say wanna say wanna say wanna say
Oh Oh Oh Oh Oh Oh baby 두근두근 모두 바라보는 난 Star 

everyday 도도하게 everybody 바라보게 
항상 stylish하게 나 나나 나나 
언제나 자신있게 모두들 미소짓게 
어디서나 Spotlight
 
Perfume 산뜻한 내 향기와 Velvet sunglasses에
baby pinky tote bag
Skinny한 Body line과 눈부신 내 미소
pretty, sweety, sexy 

I do wanna say wanna say wanna say wanna say
나 나 나 나 나 날 보는 E E E E E Eye stop it
Do wanna say wanna say wanna say wanna say
Oh Oh Oh Oh Oh Oh baby 두근두근 모두 바라보는 난 Star 

Girl! Oh Oh I wanna gossip girl, girl

I do wanna say wanna say wanna say wanna say
나 나 나 나 나 날 보는 E E E E E Eye stop it
Do wanna say wanna say wanna say wanna say
Oh Oh Oh Oh Oh Oh baby 두근두근 모두 바라보는 난 Star
I do wanna say wanna say wanna say wanna say
나 나 나 나 나 날 보는 E E E E E Eye stop it
Do wanna say wanna say wanna say wanna say
Oh Oh Oh Oh Oh Oh baby 두근두근 모두 바라보는 난 Star

G.O. Double S.I.P. Girl 모두 바라는 여자가 되길 
날 쳐다보는 모든 Men's scandaling 
no.1 나의 bling bling bling 
절대 쉬지 않고 잊지 않길 내가 지닌 Magic CD 
Let me here you sing my song
All life long the real pretty girl

I wanna gossip girl I wanna gossip girl 
I wanna gossip the sexy and pretty 
I wanna gossip girl I wanna gossip girl 
I wanna gossip the sexy and pretty 
]",2009.11.12
20,80061105,레인보우(Rainbow),1833961,Not Your Girl,283771,Gossip Girl,"[10,112]","[I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
Your Girl (True color's presents)
My boy My boy My boy

남자들은 다 똑같애 그냥 불러놓고 
마음 다 준다 나밖에 없다 하고 딴 생각만 하지

사랑하는 척 참 나 없인 못 사는 척 
정말 가지가지 연기를 해 나랑 너무 다르게

우리 여자들은 안 그래 그런 짐승같은 생각안해 
분위기만 좋아해

너무 말이 안 통해 (YEAH) 
한 가지도 안 통해 (YEAH)
어느 별에서 왔니 니가 아무리 애써도

I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
아무리 노력해도 아냐 (Your Girl)
그냥 될 순 없어 My boy My boy My boy

I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
아무리 노력해도 아냐 (Your Girl)
그냥 될 순 없어 My boy My boy My boy

사랑이 쉬운 줄 알아 내가 예쁘다고 
매력있다고 반해버렸어 그럴듯하게 속삭여

넘어가는 척 호감있는 척 
조금 장난치고 웃어주면 끝났다고 착각해 

물론 모든 남자는 아냐 
몰라 그렇지만 마음 주면 변해버릴까 겁나

너무 말이 안 통해 (YEAH) 
한 가지도 안 통해 (YEAH)
어느 별에서 왔니 니가 아무리 애써도

I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
아무리 노력해도 아냐 (Your Girl)
그냥 될 순 없어 My boy My boy My boy

I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
아무리 노력해도 아냐 (Your Girl)
그냥 될 순 없어 My boy My boy My boy

Listen to me
뭘 그리 빤히 날 보고만 있니 더 예쁘게 말하면 안되니
그렇게 말하면 거짓말 안하고 날 꼬실 수 있을 것 같니
사실 정말 만나고 싶어 좋은 사람 사귀고 싶어 
근데 나쁜 남잔 구별 할 수 있어 그저 그런 너는 아냐 

Not your girl we're not your girls
We're not your girls we're not your girls
We're not your girls we're not your girls
We're not your girls we're not your girls

내가 아무리 네 맘에 들어도 그런식으론 안돼
함부로 하면 안돼 You're wrong boy

I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
어떻게 말해도 아냐 (Your Girl)
쉬운 남잔 안돼 My boy My boy My boy

I'm not your girl your girl your girl 
I'm not your girl your girl girls girls 
포기해 지금이라도 (Your Girl) 
너는 될 수 없어 My boy My boy My boy
]",2009.11.12
21,80061105,레인보우(Rainbow),1833963,I Believe,283771,Gossip Girl,"[2,109]","[지금 까맣게 흐르는 눈물은 내가 아냐
오늘 내 모습은 잊어줄래
한없이 손만 접은 내가 싫어 
너 때문은 아니야

너의 닫힌맘 너의 닫힌맘
너의 마음이 열릴때까지
너의 뒤에서 나는 너의 뒤에서 나는
아이야이야이야

Just one cry
I Believe I Believe I Believe I Believe
널 원해 널 원해 (내 마음 받아줄래)

Just one cry
I Believe I Believe I Believe I Believe
I Believe In my heart

지금 하얗게 창백한 널 부른 내가 아냐 
오늘 내 모습은 잊어줄래
한없이 작아지는 내가 미워 
너 때문은 아니야

너의 닫힌맘 너의 닫힌맘
나의 마음이 닿을때까지
너의 뒤에서 나는 너의 뒤에서 나는
아이야이야이야 

Just one cry
I Believe I Believe I Believe I Believe
널 원해 널 원해 (내 마음 받아줄래)

Just one cry
I Believe I Believe I Believe I Believe
I Believe In my heart

Just one cry
I Believe I Believe I Believe I Believe

첨엔 그래 그냥 그게 전부였어
내겐 니가 그냥 그저 일부였어
니가 내겐 누구보다 너무 편했어
너와는 1분 1초가 놀라워
사실 나 혼자 하는 착각일지도 몰라
널 곤란하게 만들지도 몰라 
내내 혼란해 놀라 내 모습에

Just one cry
I Believe I Believe I Believe I Believe
널 원해 널 원해 (내 마음 받아줄래)

Just one cry
I Believe I Believe I Believe I Believe
I Believe In my heart

Just one cry
I Believe I Believe I Believe I Believe
널 원해 널 원해 (내 마음 받아줄래)

Just one cry
I Believe I Believe I Believe I Believe
I Believe In my heart]",2009.11.12
22,80061105,레인보우(Rainbow),1833965,참아볼께요,283771,Gossip Girl,"[1,998]","[두 눈을 감으면 보고 싶은 얼굴 
조금은 흐려질까요
시간이 지나면 칼에 베인 듯한 
상처도 아물어질까요
그댈 미워하고 있는 방법밖에 
내게 다른길이 없나요

아닐거라고 거짓말이었다고 
내게 대답해줘요
그댈 사랑하는일 
나 오늘 하루만 쉬어둘게요
그댈 바라보는게 
눈물이 날 것 같아서
오늘 하루만 쉴게요

나를 아프게 해 미안하다면서 
날 다시 찾은 너에게
자존심 버리고 널 용서했다면 
이렇게 아프지 않을텐데
모질게 너를 보내고 
이런 모습보면서 
나도 눈물 흘렸지만
그댈 부르면 다시 손을 잡으면 
더 아플것같아서
그댈 사랑하는 일 
나 오늘 하루만 쉬어둘게요

그댈 바라보는게 
눈물이 날 것 같아서
이젠 눈을 감아도 자꾸 
그대 생각이 나요
너무 사랑하니까 
이렇게 가슴 아파도
그대를 놓아줄게요

단 한 순간도 널 잊은적없어
단 한 순간도 널 떠난적없어
난 단 하루도 널 보낸적없어
우리둘은 다시 사랑해야해
그댈 사랑하는 일 
나 오늘 하루만 쉬어둘게요
너무 사랑하니까 
이렇게 가슴아파도
그대를 놓아줄게요
오늘 하루만 쉴게요
]",2009.11.12
